time,open,high,low,close,Volume
1769605200,152.567,152.915,152.545,152.852,12814
1769608800,152.851,152.996,152.652,152.826,14850
1769612400,152.828,153.734,152.768,153.463,20810
1769616000,153.461,153.786,153.415,153.602,15645
1769619600,153.607,153.757,153.528,153.53,11299
1769623200,153.531,153.951,153.527,153.839,11941
1769626800,153.844,154.048,153.464,153.493,16459
1769630400,153.493,153.578,153.302,153.381,13114
1769634000,153.38,153.461,153.297,153.396,7101
1769637600,153.343,153.429,153.338,153.409,1361
1769641200,153.411,153.421,153.031,153.081,9479
1769644800,153.084,153.212,152.765,153.094,15556
1769648400,153.092,153.353,153.068,153.262,14367
1769652000,153.27,153.394,153.032,153.116,12565
1769655600,153.111,153.179,152.906,152.928,9795
1769659200,152.928,153.223,152.9,152.975,10433
1769662800,152.975,153.095,152.902,153.02,9725
1769666400,153.018,153.155,152.921,153.05,10403
1769670000,153.053,153.42,152.988,153.309,12065
1769673600,153.315,153.46,153.158,153.32,13144
1769677200,153.321,153.386,153.14,153.313,11981
1769680800,153.312,153.45,153.277,153.435,12505
1769684400,153.431,153.536,153.376,153.46,13315
1769688000,153.459,153.475,153.224,153.224,12407
1769691600,153.228,153.406,153.178,153.333,14223
1769695200,153.334,153.392,153.006,153.075,16608
1769698800,153.075,153.509,152.676,152.813,21164
1769702400,152.812,153.047,152.723,152.888,17846
1769706000,152.886,152.97,152.801,152.904,15034
1769709600,152.904,153.145,152.9,153.018,13579
1769713200,153.017,153.168,153.011,153.075,11002
1769716800,153.074,153.216,153.018,153.112,9422
1769720400,153.113,153.174,153.056,153.105,5802
1769724000,152.974,153.108,152.973,152.978,2846
1769727600,152.977,153.188,152.869,153.139,6704
1769731200,153.142,153.649,153.082,153.501,12860
1769734800,153.502,153.792,153.458,153.753,16636
1769738400,153.752,153.98,153.651,153.806,17150
1769742000,153.8,153.969,153.764,153.956,11635
1769745600,153.956,153.967,153.843,153.924,10314
1769749200,153.922,154.138,153.772,153.917,11781
1769752800,153.918,153.985,153.749,153.906,13326
1769756400,153.901,154.056,153.716,153.807,13581
1769760000,153.801,153.957,153.709,153.942,15017
1769763600,153.946,154.286,153.933,154.28,15457
1769767200,154.28,154.383,154.085,154.165,13956
1769770800,154.166,154.172,153.857,153.857,13452
1769774400,153.858,154.075,153.795,154.036,13669
1769778000,154.033,154.374,153.985,154.368,15351
1769781600,154.367,154.524,154.245,154.462,14691
1769785200,154.473,154.758,154.216,154.223,17289
1769788800,154.222,154.394,154.161,154.333,15204
1769792400,154.333,154.533,154.316,154.446,15049
1769796000,154.449,154.644,154.285,154.399,17089
1769799600,154.402,154.69,154.363,154.531,13930
1769803200,154.535,154.779,154.527,154.762,12950
